true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,6,1,3,5,0,47,2
class_1,1,1,0,2,2,53,5
class_2,2,0,4,0,1,44,13
class_3,2,1,1,19,0,31,10
class_4,2,2,0,1,5,43,11
class_5,1,0,1,4,1,43,14
class_6,0,1,2,2,1,30,28
