true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,10,0,0,1,0,0
class_1,11,28,1,0,0,0,0
class_2,0,0,8,20,6,6,0
class_3,0,0,10,20,8,2,0
class_4,2,0,20,1,14,3,0
class_5,0,0,8,1,0,31,0
class_6,0,0,8,5,9,1,17
