true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,3,12,0,9,1,6
class_1,30,30,0,0,1,4,15
class_2,1,0,36,3,9,23,8
class_3,0,0,25,8,3,22,22
class_4,0,0,34,4,12,16,14
class_5,1,0,15,8,1,53,2
class_6,2,0,16,7,23,8,24
