class_id,support,precision,recall,f1
0,80,0.3103448275862069,0.225,0.2608695652173913
1,80,0.5081967213114754,0.775,0.613861386138614
2,80,0.24444444444444444,0.1375,0.17600000000000002
3,80,0.37254901960784315,0.2375,0.2900763358778626
4,80,0.2692307692307692,0.175,0.2121212121212121
5,80,0.37777777777777777,0.6375,0.47441860465116276
6,80,0.32989690721649484,0.4,0.3615819209039548
