class_id,support,precision,recall,f1
0,80,0.4827586206896552,0.7,0.5714285714285714
1,80,0.3364485981308411,0.45,0.3850267379679144
2,80,0.5,0.1125,0.18367346938775508
3,80,0.7692307692307693,0.125,0.21505376344086022
4,80,0.3333333333333333,0.025,0.046511627906976744
5,80,0.26785714285714285,0.5625,0.3629032258064516
6,80,0.36363636363636365,0.6,0.4528301886792453
