true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,16,21,10,3,6,1,7
class_1,11,20,7,6,5,5,10
class_2,6,8,25,1,12,5,7
class_3,6,20,7,16,6,1,8
class_4,4,9,18,1,24,4,4
class_5,5,11,15,8,9,4,12
class_6,4,9,7,8,7,3,26
