timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-25T00:03:07Z,UT_HAR_data,BiLSTM,42,cuda,200,0.8835685483870968,0.3477932167676696,0.3462356143447769,0.8875502008032129,0.8642875954512447,0.8725718933611591,0.8678597819966555,0.8895680930002385,0.8875502008032129,0.8877988984939819,0.8875502008032129,0.8875502008032129,0.8875502008032129,0.8725718933611591,80327,80327,0,0.009320368990302086,0.009357800191066351,2.3300922475755215,106862.72196265464,104.5359346489422,0.06922498298808932,113.15737923700362,results/BiLSTM/UT_HAR_data/model_checkpoint.pt,results/BiLSTM/UT_HAR_data
