true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,33,4,0,14,0,8,21
class_1,38,2,0,14,0,0,26
class_2,5,1,7,19,8,7,33
class_3,12,2,1,25,5,11,24
class_4,11,10,0,13,6,8,32
class_5,15,10,0,11,3,18,23
class_6,22,9,11,12,4,7,15
