true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,3,12,0,1,1,11
class_1,7,3,12,1,1,2,14
class_2,5,0,17,3,5,1,9
class_3,13,0,9,4,2,0,12
class_4,8,1,18,0,0,0,13
class_5,9,1,8,2,5,2,13
class_6,10,8,14,5,1,0,2
