true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,63,10,0,0,0,0,7
class_1,40,35,0,0,0,0,5
class_2,2,6,34,9,22,3,4
class_3,4,1,28,14,10,10,13
class_4,3,0,31,2,26,2,16
class_5,1,1,14,2,2,58,2
class_6,5,4,9,1,7,1,53
