class_id,support,precision,recall,f1
0,80,0.5338983050847458,0.7875,0.6363636363636364
1,80,0.6140350877192983,0.4375,0.5109489051094891
2,80,0.29310344827586204,0.425,0.3469387755102041
3,80,0.5,0.175,0.25925925925925924
4,80,0.3880597014925373,0.325,0.35374149659863946
5,80,0.7837837837837838,0.725,0.7532467532467533
6,80,0.53,0.6625,0.588888888888889
