class_id,support,precision,recall,f1
0,80,0.32432432432432434,0.15,0.20512820512820512
1,80,0.35135135135135137,0.1625,0.22222222222222224
2,80,0.14772727272727273,0.325,0.203125
3,80,0.07894736842105263,0.0375,0.05084745762711864
4,80,0.16,0.05,0.07619047619047618
5,80,0.14084507042253522,0.25,0.18018018018018017
6,80,0.08571428571428572,0.1125,0.0972972972972973
