true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,32,20,3,3,1,4,1
class_1,20,35,0,0,2,3,4
class_2,4,3,25,4,10,13,5
class_3,2,1,4,50,2,2,3
class_4,3,2,5,2,43,2,7
class_5,1,4,6,9,8,29,7
class_6,6,3,3,8,2,3,39
