true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,30,38,0,0,5,1,6
class_1,7,61,1,0,1,1,9
class_2,1,0,26,9,7,14,23
class_3,1,0,18,22,2,14,23
class_4,8,0,16,7,22,3,24
class_5,0,0,20,7,5,33,15
class_6,6,0,10,1,6,0,57
