class_id,support,precision,recall,f1
0,80,0.12790697674418605,0.1375,0.13253012048192772
1,80,0.21428571428571427,0.0375,0.06382978723404255
2,80,0.12307692307692308,0.1,0.11034482758620691
3,80,0.0,0.0,0.0
4,80,0.2828282828282828,0.35,0.3128491620111732
5,80,0.2268041237113402,0.275,0.24858757062146897
6,80,0.08542713567839195,0.2125,0.1218637992831541
