true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,64,2,9,0,1,0,4
class_1,43,17,6,0,7,0,7
class_2,0,1,28,3,27,8,13
class_3,0,1,25,35,6,4,9
class_4,5,0,25,9,22,8,11
class_5,4,2,21,9,11,16,17
class_6,4,0,30,9,8,6,23
