true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,7,2,65,0,0,4,2
class_1,5,0,54,1,0,11,9
class_2,9,2,41,3,14,0,11
class_3,8,1,43,2,12,7,7
class_4,3,6,51,1,6,5,8
class_5,11,7,34,2,5,14,7
class_6,4,10,29,3,13,9,12
