true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,35,5,2,1,0,6
class_1,20,30,4,1,5,3,1
class_2,8,9,22,7,3,8,7
class_3,5,7,5,39,1,2,5
class_4,6,7,11,10,15,9,6
class_5,4,7,16,11,7,8,11
class_6,3,13,3,12,6,4,23
