true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,2,68,0,3,3,4,0
class_1,4,72,0,2,0,2,0
class_2,8,36,2,3,10,5,16
class_3,5,35,8,2,3,7,20
class_4,2,47,1,2,2,8,18
class_5,10,34,4,5,8,6,13
class_6,6,34,14,0,1,12,13
