true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,19,1,0,0,1,1
class_1,6,33,1,0,0,0,0
class_2,0,2,29,0,0,0,9
class_3,2,1,16,6,0,2,13
class_4,1,0,18,2,0,2,17
class_5,0,3,16,4,1,6,10
class_6,6,2,5,1,4,0,22
