true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,27,17,6,8,4,4,14
class_1,23,28,7,6,1,11,4
class_2,5,2,9,17,5,24,18
class_3,7,2,12,27,2,19,11
class_4,5,5,7,15,10,25,13
class_5,10,5,4,5,5,41,10
class_6,16,3,6,9,3,21,22
