true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,53,16,1,0,0,0,10
class_1,22,33,1,6,1,0,17
class_2,2,9,18,9,5,16,21
class_3,0,4,27,3,7,7,32
class_4,5,6,18,5,17,9,20
class_5,2,4,15,4,20,15,20
class_6,3,4,18,2,4,8,41
