true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,48,26,1,0,1,0,4
class_1,21,51,2,0,5,1,0
class_2,10,10,16,2,1,23,18
class_3,4,19,5,11,7,14,20
class_4,5,11,7,3,14,27,13
class_5,0,8,5,0,5,49,13
class_6,4,15,0,1,1,13,46
