true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,11,9,1,14,16,2,27
class_1,7,12,4,23,5,6,23
class_2,4,3,8,18,21,4,22
class_3,6,5,3,14,7,25,20
class_4,1,4,5,10,25,13,22
class_5,7,9,6,8,10,22,18
class_6,14,5,8,12,18,11,12
