timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-27T05:17:35Z,Widar,RNN,42,cuda,60,0.5525682872358701,1.4531391303727548,1.8407981470039398,0.4480861792344717,0.30918498317376225,0.2792707391026922,0.27779547805817423,0.42940162932681303,0.4480861792344717,0.4282549760845431,0.4480861792344717,0.4480861792344717,0.4480861792344717,0.2792707391026922,77552.95192429703,233.95297464902978,77795.29285872099,results/RNN/Widar/model_checkpoint.pt,results/RNN/Widar
