timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:12:47Z,UT_HAR_data,ResNet18,42,cuda,200,1.0,1.15163628995808e-05,0.15128775222234458,0.9769076305220884,0.9626795561273859,0.9654461473656755,0.9639915362501451,0.9770959253067564,0.9769076305220884,0.9769469722712757,0.9769076305220884,0.9769076305220884,0.9769076305220884,0.9654461473656755,11182142,11182142,0,0.08801574400240497,0.08836922088594877,22.003936000601243,11316.157254465576,316.47788857699925,0.18415282900059537,320.51496656400013,results/ResNet18/UT_HAR_data/model_checkpoint.pt,results/ResNet18/UT_HAR_data
