true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,18,5,1,7,7,22
class_1,13,36,4,0,9,6,12
class_2,5,4,9,15,12,23,12
class_3,5,1,4,15,7,26,22
class_4,1,8,3,2,5,39,22
class_5,4,1,2,3,8,55,7
class_6,17,3,0,2,1,6,51
