epoch,train_accuracy,train_loss,epoch_time_s
1,0.14182692307692307,1.9301995504470097,1.1646173929912038
2,0.14603365384615385,1.9284781501406716,0.3599733160226606
3,0.1502403846153846,1.924540006546747,0.35484665900003165
4,0.1640625,1.9204214595613025,0.35559952299809083
5,0.15324519230769232,1.9195906548272996,0.3544505330501124
6,0.16706730769230768,1.9138146355038597,0.355304156022612
7,0.18209134615384615,1.9093003454662505,0.3541380119859241
8,0.1658653846153846,1.9312835239228747,0.35671042697504163
9,0.16286057692307693,1.915864476703462,0.3562612420064397
10,0.16646634615384615,1.918102941058931,0.35729131300468
11,0.1778846153846154,1.9106140681675503,0.35605016100453213
12,0.18389423076923078,1.9007261821201868,0.3577832590090111
13,0.1622596153846154,1.925254031590053,0.356798461987637
14,0.18028846153846154,1.908373601096017,0.35557158099254593
15,0.17608173076923078,1.9210759026663644,0.3571794480085373
16,0.17728365384615385,1.906284032549177,0.3556952400249429
17,0.18629807692307693,1.9004977362496511,0.358210725011304
18,0.19591346153846154,1.8987347784496489,0.35898981598438695
19,0.19471153846153846,1.8862324260530017,0.35643537202849984
20,0.20072115384615385,1.881368568965367,0.35859764798078686
21,0.19170673076923078,1.86731903893607,0.3569043139577843
22,0.19651442307692307,1.8781762304760161,0.3563331679906696
23,0.18870192307692307,1.8770179430643716,0.35611391498241574
24,0.21454326923076922,1.864546843937465,0.35645670600933954
25,0.2049278846153846,1.8603308541434151,0.3563154540024698
26,0.20432692307692307,1.8480448722839355,0.35531326197087765
27,0.20733173076923078,1.8409066972278414,0.35675629397155717
28,0.20973557692307693,1.8336487906319754,0.3555764020420611
29,0.20733173076923078,1.8484533037458146,0.3590142899774946
30,0.21754807692307693,1.8391445432390485,0.35679387499112636
31,0.21814903846153846,1.833524072737921,0.3575744620175101
32,0.21514423076923078,1.8496097337631952,0.35513823496876284
33,0.20973557692307693,1.8484552110944474,0.35792559798574075
34,0.21454326923076922,1.825496973310198,0.355333047977183
35,0.20733173076923078,1.8652276357014974,0.3581487890332937
36,0.20432692307692307,1.8488606634594145,0.3554738079546951
37,0.2169471153846154,1.8395467485700334,0.3575763190165162
38,0.21814903846153846,1.828249690646217,0.3584972149692476
39,0.23377403846153846,1.8139242535545712,0.3590219710022211
40,0.21454326923076922,1.8328618821643647,0.3579608050058596
41,0.21754807692307693,1.8212049030122304,0.35893952002516016
42,0.2325721153846154,1.8223255157470704,0.3579683540156111
43,0.23978365384615385,1.7931205340794154,0.35738608200335875
44,0.23858173076923078,1.7937233606974283,0.35643655696185306
45,0.23858173076923078,1.8020653679257348,0.3571116420207545
46,0.21875,1.8610550335475378,0.35597170499386266
47,0.21995192307692307,1.8385313442775182,0.35852370696375147
48,0.234375,1.8101675578526089,0.35726829996565357
49,0.25060096153846156,1.7983651933215914,0.3569876549881883
50,0.23497596153846154,1.7986568314688547,0.3561778450384736
51,0.25240384615384615,1.7797927220662435,0.3571676050196402
52,0.24158653846153846,1.8056468237014043,0.35621659696334973
53,0.2481971153846154,1.7801160630725679,0.3571043980191462
54,0.25,1.7834134419759116,0.356686491984874
55,0.2686298076923077,1.7673557463146392,0.356791139987763
56,0.24759615384615385,1.7841283344087147,0.3566993559943512
57,0.23677884615384615,1.7879712241036552,0.3563131309929304
58,0.25721153846153844,1.7690461930774508,0.35692744102561846
59,0.27163461538461536,1.7530664353143601,0.35647277801763266
60,0.26802884615384615,1.7333374432155064,0.357504666026216
61,0.24098557692307693,1.7781546411060152,0.35962626297259703
62,0.22896634615384615,1.7969291051228842,0.35753975599072874
63,0.25,1.7885767164684476,0.358683058002498
