true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,13,9,4,3,6,7
class_1,17,16,6,6,5,2,12
class_2,12,2,31,2,1,1,15
class_3,18,5,5,15,4,5,12
class_4,8,3,14,10,17,3,9
class_5,9,5,15,11,3,9,12
class_6,8,1,9,6,5,1,34
