class_id,support,precision,recall,f1
0,80,0.3492063492063492,0.275,0.3076923076923077
1,80,0.5119047619047619,0.5375,0.5243902439024389
2,80,0.30120481927710846,0.3125,0.3067484662576687
3,80,0.2916666666666667,0.0875,0.1346153846153846
4,80,0.25,0.125,0.16666666666666666
5,80,0.2571428571428571,0.675,0.37241379310344824
6,80,0.42857142857142855,0.3,0.3529411764705882
