true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,36,16,5,0,0,3,4
class_1,12,40,2,0,2,3,5
class_2,6,2,34,3,11,6,2
class_3,0,1,4,48,1,8,2
class_4,6,2,5,0,48,2,1
class_5,1,3,11,5,11,25,8
class_6,4,4,5,2,3,5,41
