true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,24,3,2,1,3,2
class_1,23,27,4,0,6,1,3
class_2,3,3,19,14,10,10,5
class_3,1,1,10,25,3,11,13
class_4,4,5,13,5,29,6,2
class_5,4,0,14,12,6,17,11
class_6,2,3,8,10,5,11,25
