true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,23,5,0,3,4,27
class_1,6,52,0,0,3,0,19
class_2,2,1,4,6,31,15,21
class_3,2,0,11,6,6,38,17
class_4,2,0,12,0,34,15,17
class_5,0,3,8,1,6,54,8
class_6,4,1,14,4,17,27,13
