true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,26,12,2,4,4,5,11
class_1,23,19,4,4,5,3,6
class_2,8,3,24,7,10,7,5
class_3,4,3,5,33,9,3,7
class_4,7,3,2,3,36,8,5
class_5,12,8,6,5,10,18,5
class_6,6,2,7,4,4,3,38
