true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,21,13,22,1,12,1,10
class_1,28,12,14,0,8,10,8
class_2,12,0,22,0,7,5,34
class_3,11,1,13,3,12,5,35
class_4,14,2,21,0,9,3,31
class_5,7,1,18,1,10,17,26
class_6,12,2,14,5,10,7,30
