true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,46,23,0,0,2,0,9
class_1,5,74,0,0,0,0,1
class_2,0,0,10,2,17,24,27
class_3,0,0,7,7,13,36,17
class_4,0,0,12,2,33,10,23
class_5,0,1,11,12,7,39,10
class_6,1,0,9,4,3,23,40
