true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,16,6,11,9,14,9
class_1,18,14,3,5,13,11,16
class_2,9,7,9,4,17,21,13
class_3,12,21,3,10,13,15,6
class_4,0,10,13,3,12,29,13
class_5,14,8,9,14,11,21,3
class_6,8,20,6,4,14,13,15
