true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,14,1,0,2,5,1
class_1,9,15,7,1,1,2,5
class_2,4,3,9,0,8,9,7
class_3,0,0,14,3,0,10,13
class_4,0,2,7,0,7,3,21
class_5,0,1,9,0,12,4,14
class_6,0,0,5,5,5,9,16
