true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,21,16,7,4,2,7,7
class_1,28,21,5,2,2,2,4
class_2,9,7,15,6,15,4,8
class_3,4,5,12,15,10,3,15
class_4,7,9,8,3,26,3,8
class_5,13,9,7,10,11,10,4
class_6,8,4,12,9,3,2,26
