true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,32,5,0,0,3,0,0
class_1,2,38,0,0,0,0,0
class_2,0,0,7,7,15,6,5
class_3,0,0,6,13,4,12,5
class_4,0,0,7,3,26,3,1
class_5,0,0,4,0,10,26,0
class_6,0,0,6,4,9,0,21
