class_id,support,precision,recall,f1
0,40,0.34615384615384615,0.225,0.27272727272727276
1,40,0.2608695652173913,0.15,0.19047619047619047
2,40,0.19230769230769232,0.125,0.15151515151515152
3,40,0.09375,0.075,0.08333333333333331
4,40,0.12962962962962962,0.175,0.14893617021276598
5,40,0.3333333333333333,0.225,0.26865671641791045
6,40,0.18478260869565216,0.425,0.25757575757575757
