true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,4,15,4,6,5,1,5
class_1,1,11,3,11,7,2,5
class_2,4,8,1,12,1,8,6
class_3,9,10,1,10,0,5,5
class_4,3,6,1,17,4,6,3
class_5,6,8,2,7,6,5,6
class_6,0,2,7,12,14,3,2
