class_id,support,precision,recall,f1
0,80,0.5,0.55,0.5238095238095238
1,80,0.703125,0.5625,0.625
2,80,0.18681318681318682,0.2125,0.19883040935672514
3,80,0.2972972972972973,0.1375,0.18803418803418806
4,80,0.32,0.2,0.24615384615384614
5,80,0.34146341463414637,0.7,0.4590163934426229
6,80,0.5,0.4125,0.4520547945205479
