true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,10,11,5,6,14,16
class_1,17,13,2,8,8,14,18
class_2,17,7,14,3,8,12,19
class_3,12,7,13,6,6,19,17
class_4,6,7,19,4,18,13,13
class_5,8,4,9,6,23,20,10
class_6,11,16,14,1,6,14,18
