true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,25,7,26,3,2,5,12
class_1,23,6,31,5,1,2,12
class_2,15,8,31,0,7,2,17
class_3,14,5,30,8,1,6,16
class_4,18,2,34,5,4,2,15
class_5,14,3,30,8,8,2,15
class_6,12,9,36,6,3,5,9
