true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,9,2,0,1,1,2
class_1,9,53,0,0,0,0,2
class_2,2,0,38,9,6,5,4
class_3,0,0,4,58,1,1,0
class_4,2,1,3,4,44,10,0
class_5,1,2,3,2,3,50,3
class_6,2,0,0,1,2,0,59
