true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,3,6,8,7,3,3,10
class_1,4,4,11,7,3,1,10
class_2,7,3,18,6,4,1,1
class_3,6,4,6,6,1,2,15
class_4,13,4,14,2,0,2,5
class_5,8,7,11,3,4,0,7
class_6,3,10,12,6,6,1,2
