true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,31,7,12,3,3,8,0
class_1,27,6,15,2,1,11,2
class_2,13,1,25,4,11,5,5
class_3,11,9,21,8,3,7,5
class_4,15,1,19,3,14,11,1
class_5,8,3,11,9,16,11,6
class_6,9,4,20,4,6,10,11
