true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,21,11,2,0,0,4,2
class_1,12,20,4,0,0,4,0
class_2,2,2,15,4,8,8,1
class_3,3,2,12,15,1,3,4
class_4,1,2,14,4,6,8,5
class_5,1,6,8,2,4,17,2
class_6,8,3,4,7,0,3,15
