class_id,support,precision,recall,f1
0,40,0.7407407407407407,0.5,0.5970149253731343
1,40,0.6666666666666666,0.65,0.6582278481012659
2,40,0.2638888888888889,0.475,0.33928571428571425
3,40,0.43333333333333335,0.325,0.37142857142857144
4,40,0.2222222222222222,0.1,0.13793103448275865
5,40,0.49056603773584906,0.65,0.5591397849462365
6,40,0.7073170731707317,0.725,0.7160493827160495
