true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,13,2,0,1,1,3
class_1,6,26,1,1,3,2,1
class_2,1,0,19,5,3,9,3
class_3,0,0,23,13,0,3,1
class_4,0,0,22,4,4,9,1
class_5,0,0,3,5,3,26,3
class_6,0,0,2,2,4,3,29
