class_id,support,precision,recall,f1
0,64,0.6949152542372882,0.640625,0.6666666666666667
1,64,0.6956521739130435,0.75,0.7218045112781954
2,64,0.7407407407407407,0.625,0.6779661016949152
3,64,0.6986301369863014,0.796875,0.7445255474452555
4,64,0.734375,0.734375,0.734375
5,64,0.5757575757575758,0.59375,0.5846153846153846
6,64,0.8095238095238095,0.796875,0.8031496062992126
