class_id,support,precision,recall,f1
0,64,0.8333333333333334,0.78125,0.8064516129032259
1,64,0.7567567567567568,0.875,0.8115942028985507
2,64,0.32653061224489793,0.25,0.2831858407079646
3,64,0.46551724137931033,0.421875,0.4426229508196722
4,64,0.45098039215686275,0.359375,0.4
5,64,0.45454545454545453,0.46875,0.4615384615384615
6,64,0.4777777777777778,0.671875,0.5584415584415584
