timestamp_utc,dataset,strategy,held_out,model,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-30T22:55:41Z,esp-fi-har,leave-one-env,4,CNN+GRU,42,cpu,50,1680,560,0.22175480769230768,1.8793066933041527,1.9331358194351196,0.18571428571428572,0.1012250968429759,0.1857142857142857,0.08602989405231527,0.10122509684297588,0.18571428571428572,0.08602989405231527,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.1857142857142857,354.4202407410048,0.47257871499459725,455.48385663500085,results/CNN+GRU/esp-fi-har-leave-env/env_4/model_checkpoint.pt,results/CNN+GRU/esp-fi-har-leave-env/env_4
