true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,27,2,4,1,7,22
class_1,13,30,1,4,4,4,24
class_2,1,8,1,10,3,18,39
class_3,2,18,1,3,0,25,31
class_4,5,13,0,2,1,16,43
class_5,3,9,4,5,1,22,36
class_6,9,19,3,6,5,3,35
