true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,19,0,39,6,0,0,16
class_1,29,5,22,6,0,1,17
class_2,0,0,30,13,2,8,27
class_3,0,0,42,11,1,9,17
class_4,1,0,39,4,2,7,27
class_5,0,0,26,16,2,10,26
class_6,0,0,23,13,15,7,22
