true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,44,13,1,1,3,0,2
class_1,6,57,0,0,1,0,0
class_2,0,0,32,6,9,8,9
class_3,0,1,7,44,2,1,9
class_4,0,0,9,6,37,8,4
class_5,0,0,11,5,7,39,2
class_6,0,0,3,6,7,6,42
