timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-25T13:17:22Z,NTU-Fi-HumanID,ViT,42,cuda,50,1.0,0.009212791438695493,0.7807254807478716,0.7551020408163265,0.7691309326761007,0.7551020408163265,0.7451369010992596,0.7691309326761007,0.7551020408163265,0.7451369010992596,0.7551020408163265,0.7551020408163265,0.7551020408163265,0.7551020408163265,836339,836339,0,0.09848312700341921,0.33497662246060955,19.696625400683843,2985.28295095456,335.8267639199912,21.54509855400829,358.952249872993,results/ViT/NTU-Fi-HumanID/model_checkpoint.pt,results/ViT/NTU-Fi-HumanID
