true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,16,6,10,6,3,7,16
class_1,16,9,9,3,3,5,19
class_2,8,5,24,7,4,5,11
class_3,15,6,11,5,3,8,16
class_4,4,3,18,6,16,3,14
class_5,5,4,22,7,8,7,11
class_6,5,5,14,4,6,3,27
