class_id,support,precision,recall,f1
0,40,0.5319148936170213,0.625,0.5747126436781609
1,40,0.5625,0.675,0.6136363636363636
2,40,0.3442622950819672,0.525,0.4158415841584158
3,40,0.6129032258064516,0.475,0.5352112676056339
4,40,0.5172413793103449,0.375,0.4347826086956522
5,40,0.5517241379310345,0.4,0.463768115942029
6,40,0.5142857142857142,0.45,0.48
