true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,8,14,46,1,1,10,0
class_1,8,19,42,1,1,9,0
class_2,7,5,31,6,5,8,18
class_3,1,1,43,9,8,2,16
class_4,3,3,37,5,11,4,17
class_5,2,3,32,6,4,8,25
class_6,2,0,36,7,4,5,26
