true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,52,11,0,0,0,0,1
class_1,8,54,0,0,1,1,0
class_2,0,0,30,2,12,9,11
class_3,0,0,6,31,6,11,10
class_4,2,1,5,6,41,3,6
class_5,0,0,10,12,4,36,2
class_6,2,1,4,5,3,1,48
