true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,4,8,3,2,9,2,12
class_1,1,6,3,7,4,5,14
class_2,3,0,9,2,6,6,14
class_3,2,4,4,0,6,3,21
class_4,2,2,5,1,10,1,19
class_5,3,1,3,3,10,10,10
class_6,1,10,1,8,6,7,7
