true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,26,5,4,11,2,6,10
class_1,21,9,5,7,7,6,9
class_2,10,4,22,4,12,2,10
class_3,21,5,5,11,8,5,9
class_4,15,2,14,3,24,3,3
class_5,6,9,8,12,14,10,5
class_6,6,9,12,11,4,4,18
